booking_id,user_id,show_id,booking_date,total_tickets,seat_numbers,total_amount,payment_status,transaction_ref
BK_5081,US_8165,SH_6178,2024-06-13 06:55:19,3,,1024.53,completed,
BK_5082,US_7148,SH_3749,2024-02-20 22:24:48,2,,982.88,completed,
BK_5083,US_2982,SH_2796,2025-01-22 13:02:54,3,,1273.02,completed,
BK_5084,US_9821,SH_7483,2025-08-18 15:01:04,2,,493.76,completed,
BK_5085,US_6666,SH_9360,2025-11-25 17:29:57,3,,1315.17,completed,
BK_5087,US_4791,SH_6561,2024-01-17 23:40:24,1,,331.15,completed,
BK_5088,US_4148,SH_7316,2025-01-23 02:21:24,1,,0.0,failed,
BK_5089,US_2438,SH_8031,2024-03-07 20:54:03,3,,0.0,refunded,
BK_5090,US_9710,SH_7987,2024-11-22 05:16:18,1,,432.97,completed,
BK_5091,US_3107,SH_9459,2025-01-30 08:31:38,2,,952.8,completed,
BK_5092,US_3553,SH_949,2025-03-06 00:44:20,3,,483.27,completed,
BK_5093,US_2104,SH_7517,2024-02-07 00:41:47,3,,1201.8899999999999,completed,
BK_5094,US_8691,SH_719,2024-07-10 01:39:50,3,,1049.4,completed,
BK_5095,US_1568,SH_2305,2025-11-30 00:09:54,2,,741.74,completed,
BK_5096,US_7663,SH_5816,2025-01-30 13:28:53,1,,390.51,completed,
BK_5097,US_8310,SH_2935,2025-07-29 13:57:23,4,,1102.96,completed,
BK_5098,US_5771,SH_3027,2024-07-03 21:31:41,1,,370.75,completed,
BK_5099,US_7464,SH_4449,2025-07-14 20:00:20,2,,704.6,completed,
BK_5100,US_2619,SH_7616,2025-08-19 20:43:59,3,,675.1800000000001,completed,
BK_5101,US_9967,SH_7534,2025-08-28 15:32:04,2,,422.2,completed,
BK_5102,US_5193,SH_5516,2024-04-20 04:03:37,2,,700.98,completed,
BK_5103,US_7564,SH_2318,2025-09-11 13:11:41,3,,0.0,refunded,
BK_5104,US_988,SH_6458,2025-08-31 09:47:24,1,,459.22,completed,
BK_5106,US_7928,SH_9492,2025-02-12 18:38:16,1,,484.05,completed,
BK_5107,US_71,SH_6215,2024-04-02 02:30:07,2,,438.0,completed,
BK_5108,US_4853,SH_3742,2024-08-14 02:02:58,4,,1738.12,completed,
BK_5109,US_8597,SH_4615,2024-07-23 07:16:39,1,,0.0,failed,
BK_5110,US_1975,SH_2466,2025-05-28 21:21:06,4,,1972.48,completed,
BK_5111,US_9003,SH_7572,2025-12-08 15:43:25,3,,1111.59,completed,
BK_5112,US_7122,SH_6279,2025-02-10 20:21:45,1,,211.79,completed,
BK_5113,US_4414,SH_5953,2024-03-26 01:10:03,1,,450.24,completed,
BK_5114,US_8077,SH_8918,2024-02-06 05:04:52,3,,773.8199999999999,completed,
BK_5115,US_5879,SH_748,2025-07-02 13:08:08,3,,1239.27,completed,
BK_5116,US_3336,SH_3020,2025-04-19 17:06:52,2,,447.88,completed,
BK_5117,US_2588,SH_3852,2025-12-01 16:25:06,3,,1124.73,completed,
BK_5118,US_1951,SH_3209,2025-04-04 11:51:27,3,,488.88,completed,
BK_5119,US_5841,SH_3542,2024-11-22 14:42:26,1,,378.74,completed,
BK_5121,US_9818,SH_5892,2025-03-09 17:14:49,2,,0.0,refunded,
BK_5122,US_4515,SH_7974,2024-12-12 01:07:07,1,,0.0,refunded,
BK_5123,US_57,SH_6027,2025-02-02 09:27:19,1,,195.35,completed,
BK_5124,US_3039,SH_5914,2025-12-30 21:44:22,3,,1023.78,completed,
BK_5125,US_2087,SH_2791,2024-04-24 22:02:03,3,,518.0999999999999,completed,
BK_5126,US_5404,SH_991,2024-05-02 02:18:40,3,,667.92,completed,
BK_5127,US_7284,SH_3495,2025-05-01 07:56:14,3,,1192.23,completed,
BK_5129,US_2339,SH_3564,2025-02-01 16:40:47,1,,214.88,completed,
BK_5130,US_9264,SH_5884,2024-10-29 18:43:38,4,,0.0,refunded,
BK_5132,US_4317,SH_9582,2025-11-23 06:23:05,1,,0.0,failed,
BK_5133,US_6981,SH_8932,2024-04-10 05:41:54,4,,1311.56,completed,
BK_5134,US_6800,SH_2079,2025-08-18 12:12:57,3,,0.0,refunded,
BK_5136,US_1065,SH_916,2025-11-07 07:22:20,1,,182.96,completed,
BK_5137,US_7250,SH_4320,2024-10-12 00:13:50,4,,950.08,completed,
BK_5139,US_6960,SH_1564,2025-04-04 04:07:18,1,,488.64,completed,
BK_5140,US_1071,SH_688,2025-12-17 09:49:58,3,,926.9100000000001,completed,
BK_5142,US_4486,SH_2766,2024-10-14 06:41:01,1,,0.0,refunded,
BK_5144,US_8056,SH_6619,2024-03-17 01:25:12,2,,604.14,completed,
BK_5145,US_8062,SH_2693,2025-12-07 05:58:29,3,,520.89,completed,
BK_5146,US_744,SH_6715,2025-08-16 17:10:13,2,,649.78,completed,
BK_5147,US_4393,SH_7702,2024-12-03 20:24:21,2,,494.54,completed,
BK_5148,US_3716,SH_636,2024-05-02 22:05:27,4,,949.36,completed,
BK_5149,US_6961,SH_9490,2025-01-08 00:49:29,4,,667.72,completed,
BK_5150,US_2474,SH_8318,2025-12-15 01:39:30,3,,1138.77,completed,
BK_5152,US_5735,SH_3104,2024-03-28 21:53:29,3,,697.11,completed,
BK_5153,US_890,SH_3252,2025-10-18 14:46:06,4,,1134.48,completed,
BK_5154,US_8503,SH_1318,2025-09-01 22:41:59,2,,481.0,completed,
BK_5155,US_9113,SH_3586,2025-11-29 18:06:17,4,,0.0,failed,
BK_5156,US_4307,SH_4967,2024-08-16 12:07:01,1,,237.56,completed,
BK_5157,US_9128,SH_8881,2024-07-22 23:38:54,2,,693.0,completed,
BK_5158,US_6652,SH_7669,2024-06-30 05:57:06,2,,0.0,failed,
BK_5159,US_7182,SH_827,2025-04-22 19:14:36,1,,284.22,completed,
BK_5160,US_9675,SH_9806,2024-03-27 13:59:26,1,,291.32,completed,
BK_5161,US_7417,SH_7127,2025-08-04 09:24:12,4,,679.04,completed,
BK_5162,US_1383,SH_6364,2025-05-08 15:42:46,3,,866.19,completed,
BK_5163,US_4014,SH_2499,2025-10-05 21:03:15,4,,640.56,completed,
BK_5164,US_8773,SH_1325,2024-08-20 04:24:05,2,,760.58,completed,
BK_5165,US_5234,SH_2284,2025-11-08 03:22:57,2,,0.0,refunded,
BK_5166,US_2270,SH_3279,2025-04-20 01:34:45,1,,0.0,refunded,
BK_5167,US_4324,SH_8460,2024-01-23 21:41:05,3,,1068.1200000000001,completed,
BK_5168,US_5823,SH_3087,2024-10-02 19:59:47,3,,1241.67,completed,
BK_5169,US_5494,SH_4024,2024-06-08 01:32:06,4,,1213.28,completed,
BK_5170,US_3501,SH_1068,2025-01-07 01:59:13,3,,933.78,completed,
BK_5171,US_1520,SH_7282,2025-11-16 13:08:37,3,,776.58,completed,
BK_5172,US_1184,SH_2709,2024-05-04 06:49:40,3,,897.5999999999999,completed,
BK_5173,US_1516,SH_5368,2024-07-21 05:23:52,4,,895.4,completed,
BK_5174,US_2656,SH_954,2025-02-08 16:06:02,3,,1260.1200000000001,completed,
BK_5175,US_5648,SH_4918,2025-05-12 04:22:29,1,,158.71,completed,
BK_5176,US_5225,SH_8215,2024-02-03 20:31:32,4,,1527.2,completed,
BK_5177,US_3838,SH_2214,2025-04-27 00:59:01,3,,1122.3000000000002,completed,
BK_5178,US_4700,SH_3255,2025-10-26 00:08:08,4,,1191.0,completed,
BK_5179,US_4311,SH_1578,2025-04-18 23:16:55,4,,1127.08,completed,
BK_5180,US_3296,SH_4726,2024-12-01 02:27:54,4,,0.0,failed,
BK_5182,US_5727,SH_4564,2024-09-19 09:27:40,4,,1497.48,completed,
BK_5183,US_240,SH_1943,2025-02-05 15:45:58,4,,0.0,failed,
BK_5184,US_3148,SH_621,2025-08-27 18:41:21,2,,526.58,completed,
BK_5185,US_6434,SH_4327,2025-09-27 01:07:38,4,,0.0,failed,
BK_5186,US_4299,SH_1473,2025-11-30 13:31:18,1,,398.6,completed,
BK_5187,US_3683,SH_2123,2024-10-02 23:59:29,3,,678.39,completed,
BK_5188,US_3061,SH_460,2025-03-07 03:09:32,1,,423.82,completed,
BK_5189,US_3285,SH_5768,2025-11-22 10:39:01,2,,986.3,completed,
BK_5190,US_2736,SH_6616,2024-05-01 03:21:00,1,,181.51,completed,
BK_5192,US_6117,SH_7938,2025-08-31 07:03:43,4,,1292.28,completed,
BK_5193,US_6551,SH_4066,2025-09-24 04:52:22,4,,1210.28,completed,
BK_5194,US_3120,SH_9667,2024-06-24 11:51:30,3,,1032.6,completed,
BK_5195,US_2138,SH_243,2024-01-25 01:32:37,2,,988.56,completed,
BK_5196,US_6911,SH_7293,2024-05-31 19:28:51,4,,0.0,refunded,
BK_5197,US_5768,SH_882,2024-03-14 00:46:02,3,,793.3799999999999,completed,
BK_5198,US_396,SH_9274,2024-04-01 00:59:37,3,,1436.01,completed,
BK_5199,US_8713,SH_1531,2025-09-21 18:09:58,4,,886.16,completed,
BK_5200,US_3171,SH_3641,2025-06-04 19:30:22,2,,817.16,completed,
BK_5201,US_8229,SH_6656,2024-10-27 08:27:02,4,,944.24,completed,
BK_5202,US_9471,SH_1222,2024-07-17 12:20:31,2,,998.48,completed,
BK_5203,US_3652,SH_1406,2025-11-06 20:28:55,4,,0.0,refunded,
BK_5204,US_7878,SH_3459,2024-09-30 13:57:57,4,,1743.92,completed,
BK_5205,US_1585,SH_2104,2025-01-12 10:28:15,2,,750.52,completed,
BK_5206,US_2326,SH_6256,2024-02-27 05:39:05,4,,1551.92,completed,
BK_5207,US_4312,SH_2054,2024-08-28 18:07:57,4,,1875.76,completed,
BK_5208,US_2934,SH_9517,2024-04-17 01:57:48,4,,1329.56,completed,
BK_5209,US_5504,SH_4806,2025-07-02 03:29:04,4,,1626.04,completed,
BK_5210,US_6163,SH_3332,2024-11-12 06:19:30,1,,452.0,completed,
BK_5211,US_6915,SH_3984,2025-09-14 01:58:14,1,,261.2,completed,
BK_5212,US_9899,SH_4584,2025-02-04 12:09:22,3,,1075.74,completed,
BK_5213,US_5311,SH_6026,2024-12-20 08:40:46,4,,626.28,completed,
BK_5214,US_2135,SH_9858,2025-08-15 15:40:55,3,,1497.33,completed,
BK_5215,US_9897,SH_9502,2025-07-08 13:41:38,3,,1184.19,completed,
BK_5216,US_1900,SH_6539,2024-12-30 11:21:22,4,,1007.76,completed,
BK_5217,US_3142,SH_22,2025-03-07 13:29:06,2,,489.42,completed,
BK_5218,US_9013,SH_3210,2025-09-23 07:08:10,4,,1218.48,completed,
BK_5219,US_4991,SH_6593,2024-09-26 01:30:53,4,,915.4,completed,
BK_5220,US_342,SH_4304,2025-06-28 11:08:55,2,,548.52,completed,
BK_5221,US_6957,SH_4735,2024-09-17 12:13:19,1,,271.82,completed,
BK_5222,US_3857,SH_3327,2024-07-23 19:07:00,2,,376.74,completed,
BK_5223,US_4533,SH_3392,2024-09-28 06:30:33,2,,758.54,completed,
BK_5224,US_7760,SH_9161,2025-07-01 03:48:23,1,,337.96,completed,
BK_5225,US_608,SH_2233,2025-12-26 17:02:28,4,,1209.68,completed,
BK_5226,US_4166,SH_1594,2024-07-14 01:28:51,3,,1177.1399999999999,completed,
BK_5227,US_3706,SH_2233,2024-03-02 02:54:35,3,,907.26,completed,
BK_5228,US_2360,SH_689,2025-06-24 01:50:01,3,,744.99,completed,
BK_5230,US_8278,SH_3795,2024-07-28 06:35:37,3,,459.36,completed,
BK_5232,US_1747,SH_6479,2024-02-14 23:08:12,4,,0.0,refunded,
BK_5233,US_6796,SH_4904,2025-03-04 17:13:00,4,,1111.24,completed,
BK_5234,US_2127,SH_3848,2025-09-25 04:45:38,4,,0.0,refunded,
BK_5235,US_720,SH_8288,2025-12-21 20:15:58,3,,710.88,completed,
BK_5236,US_4566,SH_2973,2025-07-20 05:03:32,3,,715.92,completed,
BK_5237,US_5357,SH_9497,2025-09-30 16:01:47,4,,1324.4,completed,
BK_5238,US_2594,SH_664,2025-06-03 10:58:27,4,,1259.76,completed,
BK_5239,US_9546,SH_9065,2025-06-18 08:27:40,4,,0.0,failed,
BK_5241,US_2926,SH_7200,2024-08-04 02:24:28,2,,424.6,completed,
BK_5242,US_8186,SH_6985,2024-02-28 04:22:44,3,,824.52,completed,
BK_5243,US_2865,SH_3521,2025-06-08 21:14:06,4,,1650.6,completed,
BK_5244,US_2899,SH_5421,2025-10-16 02:01:48,3,,1498.1100000000001,completed,
BK_5245,US_4140,SH_8423,2024-07-25 06:53:03,3,,977.3700000000001,completed,
BK_5247,US_4257,SH_9937,2025-09-06 06:47:33,4,,1561.32,completed,
BK_5248,US_9351,SH_1081,2025-01-14 12:50:43,2,,919.16,completed,
BK_5249,US_6912,SH_799,2025-05-17 20:50:09,4,,1449.76,completed,
BK_5250,US_1779,SH_7673,2025-05-04 00:19:16,4,,1197.92,completed,
BK_5251,US_9232,SH_503,2025-08-10 05:52:37,3,,701.0699999999999,completed,
BK_5252,US_4213,SH_621,2024-05-23 12:14:26,2,,526.58,completed,
BK_5253,US_7166,SH_7574,2024-06-01 05:27:58,3,,0.0,refunded,
BK_5254,US_985,SH_2348,2024-04-19 16:06:52,2,,951.04,completed,
BK_5256,US_909,SH_581,2025-10-11 16:56:32,1,,322.85,completed,
BK_5258,US_3703,SH_7029,2025-03-03 04:17:59,1,,153.06,completed,
BK_5259,US_3323,SH_5221,2025-04-25 00:50:49,3,,951.6299999999999,completed,
BK_5261,US_6028,SH_6713,2024-01-04 11:46:59,1,,359.06,completed,
BK_5262,US_8632,SH_8914,2024-08-15 07:36:52,4,,752.0,completed,
BK_5263,US_1805,SH_9792,2024-11-20 23:02:07,4,,1907.36,completed,
BK_5264,US_9896,SH_7952,2024-01-22 09:33:57,2,,911.5,completed,
BK_5265,US_9303,SH_2130,2025-05-08 22:42:28,2,,763.46,completed,
BK_5266,US_7716,SH_1150,2025-12-03 22:07:09,1,,287.21,completed,
BK_5267,US_4180,SH_1975,2024-07-06 04:59:55,1,,0.0,refunded,
BK_5268,US_1023,SH_1992,2024-11-24 09:49:47,3,,923.46,completed,
BK_5270,US_612,SH_2976,2025-09-01 05:08:04,2,,868.86,completed,
BK_5271,US_3074,SH_6057,2024-08-13 09:31:41,3,,875.67,completed,
BK_5272,US_5973,SH_5168,2025-05-24 12:17:04,1,,325.65,completed,
BK_5273,US_3401,SH_8871,2025-02-25 22:24:02,3,,1247.22,completed,
BK_5274,US_2241,SH_9585,2025-05-12 18:52:18,3,,0.0,refunded,
BK_5275,US_2440,SH_6895,2024-03-29 11:36:48,2,,373.88,completed,
BK_5278,US_2767,SH_487,2025-12-22 10:10:25,2,,871.5,completed,
BK_5279,US_7376,SH_6046,2025-08-16 03:03:58,2,,756.94,completed,
BK_5280,US_7123,SH_9189,2025-12-22 14:31:44,1,,316.33,completed,
BK_5281,US_3349,SH_5295,2024-08-29 07:36:17,3,,717.39,completed,
BK_5283,US_1541,SH_1771,2025-09-05 06:00:31,4,,1768.24,completed,
BK_5284,US_4427,SH_6481,2025-03-01 14:18:42,3,,771.3000000000001,completed,
BK_5285,US_9981,SH_3226,2025-02-12 14:19:30,4,,0.0,refunded,
BK_5286,US_938,SH_1532,2024-05-05 15:15:46,2,,414.72,completed,
BK_5288,US_8009,SH_7456,2024-10-22 03:07:13,4,,1111.0,completed,
BK_5289,US_7327,SH_8466,2025-11-04 04:52:05,3,,1426.17,completed,
BK_5290,US_4805,SH_1269,2025-05-01 06:43:42,2,,667.08,completed,
BK_5291,US_7557,SH_5909,2025-01-26 20:54:31,1,,455.88,completed,
BK_5292,US_3038,SH_7550,2025-09-18 03:06:57,2,,432.12,completed,
BK_5293,US_4247,SH_9,2024-02-12 07:28:04,1,,406.38,completed,
BK_5294,US_2034,SH_3864,2025-03-07 07:51:51,1,,252.78,completed,
BK_5295,US_714,SH_8589,2024-09-10 09:51:33,4,,827.72,completed,
BK_5296,US_4494,SH_4854,2025-01-23 06:28:58,2,,891.22,completed,
BK_5297,US_9614,SH_2149,2025-01-25 00:17:21,3,,1094.1299999999999,completed,
BK_5299,US_7639,SH_3077,2025-07-09 05:08:46,2,,626.62,completed,
BK_5300,US_1701,SH_4918,2025-04-09 20:33:57,2,,317.42,completed,
BK_5301,US_557,SH_5539,2024-03-08 07:16:57,3,,723.51,completed,
BK_5302,US_1921,SH_6797,2025-09-28 03:19:07,2,,0.0,failed,
BK_5303,US_6525,SH_9443,2025-02-17 00:10:01,1,,473.78,completed,
BK_5305,US_206,SH_6780,2024-10-09 22:48:09,3,,960.78,completed,
BK_5306,US_7784,SH_7641,2025-03-24 22:08:12,4,,1412.76,completed,
BK_5307,US_7138,SH_957,2025-06-23 17:33:09,3,,1256.25,completed,
BK_5308,US_1930,SH_3482,2025-02-07 08:41:50,3,,0.0,refunded,
BK_5309,US_448,SH_9572,2025-11-17 10:02:25,1,,364.86,completed,
BK_5310,US_2659,SH_7787,2024-04-16 08:43:43,1,,290.52,completed,
BK_5311,US_1821,SH_303,2024-09-08 16:43:19,4,,0.0,failed,
BK_5313,US_302,SH_5659,2025-07-28 15:39:53,2,,0.0,failed,
BK_5314,US_8503,SH_1859,2025-08-14 09:47:05,3,,1444.8899999999999,completed,
BK_5315,US_8892,SH_768,2024-06-27 06:07:05,3,,565.26,completed,
BK_5316,US_3572,SH_7434,2025-10-07 23:47:58,4,,1189.0,completed,
BK_5317,US_1808,SH_5335,2025-04-24 11:19:54,2,,684.74,completed,
BK_5318,US_676,SH_5021,2025-12-24 10:49:21,4,,1349.12,completed,
BK_5319,US_3459,SH_1405,2025-10-06 13:32:38,1,,440.82,completed,
BK_5320,US_7765,SH_9084,2025-09-05 03:24:57,2,,986.54,completed,
BK_5321,US_3357,SH_529,2024-05-09 05:01:34,1,,215.2,completed,
BK_5324,US_7529,SH_4221,2025-12-01 01:08:36,3,,466.68,completed,
BK_5325,US_348,SH_1276,2024-06-30 14:02:53,1,,381.96,completed,
BK_5326,US_9923,SH_219,2025-05-15 16:45:49,3,,0.0,failed,
BK_5327,US_457,SH_7261,2025-02-13 01:20:41,3,,1070.25,completed,
BK_5328,US_9396,SH_8978,2025-11-27 13:15:15,1,,441.5,completed,
BK_5329,US_4721,SH_6690,2025-07-20 06:50:25,3,,1261.83,completed,
BK_5330,US_6860,SH_1365,2024-04-25 02:59:01,2,,0.0,failed,
BK_5331,US_9782,SH_9984,2025-09-24 00:03:18,1,,305.16,completed,
BK_5332,US_8082,SH_4347,2025-10-18 20:14:23,4,,1456.96,completed,
BK_5333,US_906,SH_258,2025-05-21 10:27:44,1,,328.4,completed,
BK_5334,US_1019,SH_696,2025-08-26 02:14:15,4,,1679.64,completed,
BK_5335,US_9342,SH_9011,2024-12-13 06:29:38,1,,185.55,completed,
BK_5336,US_9823,SH_3313,2025-10-23 10:33:04,2,,543.64,completed,
BK_5337,US_7734,SH_3846,2024-04-12 18:35:01,2,,718.84,completed,
BK_5338,US_9225,SH_3999,2025-03-21 05:39:24,2,,374.98,completed,
BK_5339,US_4136,SH_2666,2024-08-06 10:33:51,1,,338.84,completed,
BK_5340,US_5732,SH_56,2024-08-10 23:29:07,3,,0.0,failed,
BK_5341,US_6962,SH_8006,2025-11-09 00:48:27,3,,1125.54,completed,
BK_5342,US_1450,SH_6969,2025-01-03 03:33:53,2,,630.16,completed,
BK_5343,US_6199,SH_4629,2024-05-22 21:03:50,3,,1245.24,completed,
BK_5344,US_18,SH_2957,2024-03-08 01:38:36,2,,721.86,completed,
BK_5345,US_9694,SH_5381,2024-03-02 05:25:35,2,,315.76,completed,
BK_5346,US_4741,SH_5709,2024-03-24 08:43:34,1,,403.07,completed,
BK_5347,US_2786,SH_427,2025-11-19 17:00:05,4,,1020.84,completed,
BK_5348,US_9541,SH_722,2025-01-01 13:43:33,1,,472.71,completed,
BK_5349,US_3558,SH_1242,2024-07-30 22:16:37,4,,624.12,completed,
BK_5350,US_8308,SH_7596,2024-08-03 18:53:46,2,,666.52,completed,
BK_5351,US_4579,SH_4302,2024-03-26 21:37:15,4,,1986.04,completed,
BK_5353,US_7674,SH_8574,2025-04-24 11:45:26,3,,633.09,completed,
BK_5354,US_8411,SH_1781,2024-01-14 11:42:30,2,,754.48,completed,
BK_5355,US_1857,SH_8451,2024-03-08 16:48:58,1,,287.19,completed,
BK_5357,US_2406,SH_7320,2025-08-02 05:57:13,1,,224.65,completed,
BK_5359,US_3798,SH_8709,2024-08-12 11:33:45,1,,395.53,completed,
BK_5360,US_9313,SH_1512,2025-05-06 23:25:03,1,,241.71,completed,
BK_5361,US_2754,SH_7614,2024-04-07 12:19:22,2,,875.04,completed,
BK_5362,US_5856,SH_6505,2024-09-03 11:23:00,3,,1371.3600000000001,completed,
BK_5364,US_2003,SH_2900,2025-11-20 09:32:41,3,,822.24,completed,
BK_5367,US_1537,SH_4830,2024-10-23 11:12:27,3,,1363.56,completed,
BK_5368,US_391,SH_3050,2024-01-03 13:29:14,1,,363.51,completed,
BK_5369,US_4491,SH_4129,2025-10-08 08:57:54,3,,1413.33,completed,
BK_5371,US_4702,SH_7777,2025-10-25 12:36:42,3,,1060.92,completed,
BK_5372,US_4607,SH_3012,2024-04-08 04:07:12,4,,0.0,refunded,
BK_5374,US_3616,SH_6932,2024-04-10 18:53:55,4,,1696.92,completed,
BK_5375,US_7053,SH_640,2024-02-21 23:23:58,4,,1267.76,completed,
BK_5376,US_7477,SH_5759,2024-03-04 16:33:29,1,,290.58,completed,
BK_5377,US_1988,SH_4992,2024-06-13 06:54:14,1,,233.99,completed,
BK_5379,US_6861,SH_1910,2024-02-20 12:04:09,3,,0.0,failed,
BK_5380,US_8649,SH_3579,2025-02-12 13:56:34,1,,278.76,completed,
BK_5381,US_7371,SH_1828,2024-01-08 00:49:35,3,,1310.3700000000001,completed,
BK_5382,US_2670,SH_7405,2024-09-14 07:53:44,1,,0.0,failed,
BK_5383,US_9499,SH_9122,2025-12-21 09:16:42,3,,0.0,failed,
BK_5384,US_8771,SH_696,2024-09-12 12:50:16,3,,1259.73,completed,
BK_5385,US_6552,SH_7182,2024-12-07 07:19:47,4,,1478.56,completed,
BK_5386,US_6642,SH_4743,2024-04-24 03:59:41,3,,706.77,completed,
BK_5387,US_1529,SH_4536,2024-11-03 07:01:24,2,,702.06,completed,
BK_5388,US_5911,SH_4403,2025-05-29 10:17:04,3,,567.54,completed,
BK_5389,US_4002,SH_5781,2025-02-11 03:52:26,4,,1696.6,completed,
BK_5390,US_4860,SH_1039,2025-04-18 04:25:55,4,,1747.44,completed,
BK_5391,US_5229,SH_1216,2025-01-14 02:46:05,2,,907.06,completed,
BK_5392,US_8252,SH_1974,2024-05-30 19:41:12,1,,0.0,refunded,
BK_5393,US_9899,SH_1217,2024-04-16 09:57:49,1,,251.64,completed,
BK_5394,US_3658,SH_8422,2025-04-19 22:41:55,1,,172.55,completed,
BK_5395,US_8774,SH_4804,2025-01-25 08:53:10,3,,1424.6999999999998,completed,
BK_5396,US_6409,SH_4711,2024-08-23 12:01:07,2,,300.02,completed,
BK_5397,US_345,SH_933,2025-04-15 17:56:16,4,,1637.16,completed,
BK_5398,US_1741,SH_1292,2024-06-25 20:25:47,3,,1263.57,completed,
BK_5399,US_5048,SH_1013,2025-03-26 20:56:17,2,,0.0,failed,
BK_5400,US_3203,SH_9128,2024-09-23 23:01:02,3,,1425.06,completed,
BK_5403,US_164,SH_9095,2024-11-12 03:43:22,1,,340.65,completed,
BK_5404,US_4952,SH_8397,2024-12-29 21:11:01,3,,0.0,refunded,
BK_5406,US_9495,SH_1947,2024-10-08 14:41:53,3,,769.86,completed,
BK_5407,US_1258,SH_5535,2024-06-10 00:02:01,3,,523.3199999999999,completed,
BK_5408,US_1818,SH_2665,2025-03-17 02:25:36,1,,263.55,completed,
BK_5409,US_6779,SH_4286,2025-04-29 16:18:54,2,,412.84,completed,
BK_5410,US_447,SH_2711,2025-06-13 08:03:00,3,,793.0500000000001,completed,
BK_5411,US_8461,SH_8694,2024-06-16 17:46:35,1,,311.48,completed,
BK_5413,US_7049,SH_654,2025-06-24 13:53:30,2,,995.4,completed,
BK_5414,US_5691,SH_5347,2024-04-02 19:03:49,1,,0.0,failed,
BK_5417,US_433,SH_9193,2024-09-14 10:31:39,1,,191.86,completed,
BK_5418,US_4790,SH_9108,2025-10-27 17:19:13,2,,418.64,completed,
BK_5419,US_3901,SH_3148,2024-10-03 00:30:24,1,,273.18,completed,
BK_5420,US_3590,SH_8692,2025-01-19 16:31:25,1,,217.77,completed,
BK_5422,US_349,SH_6151,2025-11-20 03:00:48,3,,540.96,completed,
BK_5423,US_9440,SH_8521,2024-04-18 19:31:21,4,,1590.48,completed,
BK_5425,US_2366,SH_9536,2024-05-03 21:01:44,4,,1789.56,completed,
BK_5426,US_4611,SH_1332,2024-07-31 20:46:54,3,,771.75,completed,
BK_5427,US_2907,SH_9267,2024-05-07 16:33:48,3,,801.72,completed,
BK_5428,US_394,SH_11,2024-07-17 00:53:47,1,,234.85,completed,
BK_5429,US_9063,SH_1313,2024-11-14 12:03:29,2,,0.0,refunded,
BK_5430,US_8561,SH_7501,2024-08-24 08:44:24,1,,483.46,completed,
BK_5431,US_2549,SH_8698,2024-07-22 15:07:01,2,,0.0,failed,
BK_5432,US_8957,SH_1647,2025-06-26 04:44:40,3,,750.45,completed,
BK_5433,US_1476,SH_8948,2024-02-26 19:53:23,1,,489.59,completed,
BK_5435,US_105,SH_8889,2025-12-29 04:20:10,2,,928.06,completed,
BK_5437,US_4157,SH_9492,2024-03-28 01:13:53,3,,1452.15,completed,
BK_5438,US_2354,SH_5365,2025-08-01 11:40:21,4,,1783.52,completed,
BK_5440,US_2977,SH_9285,2024-11-04 20:14:47,1,,357.34,completed,
BK_5441,US_5192,SH_6618,2024-08-17 19:10:37,4,,658.88,completed,
BK_5442,US_9669,SH_3742,2025-09-05 16:03:08,2,,869.06,completed,
BK_5443,US_6870,SH_3934,2024-09-05 10:34:26,3,,634.17,completed,
BK_5444,US_6423,SH_3124,2024-06-17 07:27:41,1,,408.26,completed,
BK_5445,US_9127,SH_2871,2024-12-22 14:35:11,3,,1064.01,completed,
BK_5446,US_7761,SH_9372,2024-05-22 04:26:36,4,,1805.64,completed,
BK_5447,US_6409,SH_3653,2025-01-13 20:33:48,3,,956.1600000000001,completed,
BK_5448,US_4408,SH_6372,2024-04-23 21:59:26,2,,892.36,completed,
BK_5449,US_9656,SH_1059,2025-01-04 04:56:21,1,,0.0,refunded,
BK_5450,US_1839,SH_40,2024-10-08 13:56:39,1,,167.07,completed,
BK_5451,US_1560,SH_3590,2024-05-18 15:52:05,2,,795.48,completed,
BK_5453,US_2944,SH_7744,2024-03-31 14:54:57,1,,462.04,completed,
BK_5454,US_1008,SH_3280,2024-12-13 07:33:14,3,,523.53,completed,
BK_5456,US_2660,SH_6159,2025-04-28 07:50:33,1,,168.12,completed,
BK_5457,US_3481,SH_1341,2024-02-04 23:50:08,4,,1763.68,completed,
BK_5458,US_1284,SH_2792,2025-05-22 16:11:30,3,,910.4100000000001,completed,
BK_5461,US_3356,SH_8050,2024-08-25 02:55:38,2,,740.64,completed,
BK_5462,US_4437,SH_8014,2024-03-20 20:06:43,1,,308.39,completed,
BK_5463,US_5401,SH_7760,2024-07-06 16:09:40,1,,446.91,completed,
BK_5464,US_1188,SH_9963,2025-01-24 06:56:59,1,,382.72,completed,
BK_5465,US_3688,SH_3540,2025-03-16 13:45:52,3,,1369.8899999999999,completed,
BK_5466,US_5540,SH_688,2024-01-04 16:14:52,2,,617.94,completed,
BK_5467,US_855,SH_6980,2024-03-03 00:57:46,1,,496.44,completed,
BK_5469,US_8631,SH_8352,2025-09-14 11:51:37,4,,1504.08,completed,
BK_5470,US_1393,SH_8555,2024-12-02 18:31:24,3,,0.0,failed,
