review_id,user_id,movie_id,rating,comment,review_date
REV_4840,US_4787,MV_7132,7.4,Could be better.,2025-01-23 22:22:36
REV_4841,US_6231,MV_7771,1.3,Great movie!,2024-10-26 01:48:45
REV_4842,US_635,MV_6476,4.9,Could be better.,2025-09-30 09:59:18
REV_4843,US_502,MV_3147,1.9,Great movie!,2024-06-05 15:26:49
REV_4844,US_5644,MV_4468,4.8,Could be better.,2025-02-16 14:51:11
REV_4845,US_281,MV_1718,2.7,Could be better.,2024-03-02 04:50:24
REV_4847,US_374,MV_3457,9.3,Great movie!,2025-06-26 15:22:11
REV_4848,US_266,MV_3670,9.5,Could be better.,2025-07-31 10:55:42
REV_4849,US_4365,MV_8265,1.3,Could be better.,2024-08-29 18:57:08
REV_4850,US_7573,MV_6216,4.3,Could be better.,2025-04-13 10:17:50
REV_4851,US_3951,MV_952,2.8,Great movie!,2025-05-28 00:23:52
REV_4852,US_9675,MV_2828,5.9,Great movie!,2025-05-14 02:39:09
REV_4853,US_392,MV_6082,5.5,Could be better.,2025-09-24 08:48:29
REV_4854,US_122,MV_1270,5.5,Great movie!,2024-09-01 15:16:36
REV_4855,US_6870,MV_9423,7.5,Could be better.,2025-08-03 11:09:03
REV_4856,US_2303,MV_9073,4.7,Could be better.,2024-01-30 17:59:17
REV_4857,US_3801,MV_4154,3.1,Great movie!,2024-12-29 20:11:35
REV_4858,US_7296,MV_2561,1.9,Great movie!,2025-02-24 21:38:19
REV_4859,US_8903,MV_6543,1.3,Great movie!,2025-05-31 04:17:54
REV_4860,US_8922,MV_7655,8.7,Could be better.,2025-04-23 10:41:31
REV_4861,US_7177,MV_1725,1.5,Great movie!,2025-06-09 23:07:43
REV_4862,US_8979,MV_3483,6.8,Could be better.,2024-03-22 06:01:06
REV_4863,US_1311,MV_2306,3.6,Great movie!,2024-02-01 04:33:50
REV_4864,US_3144,MV_8382,9.3,Could be better.,2025-08-12 07:12:31
REV_4865,US_7769,MV_6488,4.0,Great movie!,2024-09-14 05:30:08
REV_4866,US_1738,MV_8603,8.6,Great movie!,2025-11-07 16:51:38
REV_4867,US_4554,MV_9004,5.9,Could be better.,2024-05-17 18:03:36
REV_4868,US_9130,MV_8129,6.6,Great movie!,2024-08-06 16:47:42
REV_4869,US_3503,MV_9222,5.7,Could be better.,2024-08-12 09:29:49
REV_4870,US_5811,MV_6216,7.5,Could be better.,2025-07-15 09:06:27
REV_4871,US_7542,MV_2179,4.9,Great movie!,2025-01-14 12:09:06
REV_4872,US_1872,MV_3868,10.0,Could be better.,2024-03-13 23:11:44
REV_4873,US_4074,MV_5462,6.3,Could be better.,2025-04-22 14:17:39
REV_4874,US_8211,MV_1564,8.3,Great movie!,2025-09-25 09:55:15
REV_4875,US_2476,MV_6045,1.6,Great movie!,2025-07-18 09:01:38
REV_4876,US_9582,MV_1941,9.7,Could be better.,2025-12-20 08:52:50
REV_4877,US_6409,MV_9300,6.2,Great movie!,2024-04-25 07:35:35
REV_4878,US_4414,MV_8809,9.4,Could be better.,2025-03-16 02:56:46
REV_4879,US_2700,MV_1845,9.4,Could be better.,2025-01-19 13:06:05
REV_4881,US_2026,MV_1716,2.9,Great movie!,2025-10-14 07:03:25
REV_4882,US_6857,MV_7817,1.3,Great movie!,2025-08-23 19:44:58
REV_4883,US_8959,MV_3255,8.3,Could be better.,2024-01-27 16:57:16
REV_4884,US_1448,MV_1297,8.9,Great movie!,2024-08-06 14:24:21
REV_4885,US_50,MV_8598,3.5,Great movie!,2024-06-10 15:37:52
REV_4887,US_2298,MV_5363,2.2,Great movie!,2025-10-28 06:00:55
REV_4888,US_6201,MV_3798,1.3,Great movie!,2024-09-13 09:14:33
REV_4890,US_9786,MV_4410,9.6,Great movie!,2024-11-17 06:23:38
REV_4891,US_8393,MV_6770,9.9,Great movie!,2024-12-21 04:03:47
REV_4892,US_4950,MV_9032,4.4,Great movie!,2024-10-24 11:54:20
REV_4894,US_6959,MV_7388,3.2,Great movie!,2024-06-15 14:57:18
REV_4895,US_1115,MV_4661,1.2,Great movie!,2024-06-24 05:26:10
REV_4896,US_9211,MV_4298,2.6,Great movie!,2025-05-11 07:21:30
REV_4897,US_7094,MV_2986,7.7,Great movie!,2025-08-31 20:28:22
REV_4898,US_9650,MV_8649,6.9,Great movie!,2024-09-08 02:50:37
REV_4899,US_5423,MV_6361,9.1,Great movie!,2025-01-16 18:25:37
REV_4900,US_1411,MV_731,7.9,Great movie!,2025-05-08 21:37:28
REV_4901,US_5857,MV_4775,5.2,Could be better.,2025-04-26 02:31:15
REV_4902,US_3647,MV_1212,2.6,Could be better.,2025-03-24 06:57:17
REV_4903,US_9256,MV_406,9.4,Could be better.,2025-06-04 21:27:55
REV_4904,US_9062,MV_1840,1.3,Great movie!,2025-11-06 19:58:12
REV_4905,US_8830,MV_7512,9.1,Great movie!,2024-06-08 18:42:33
REV_4906,US_6333,MV_4992,7.1,Could be better.,2024-10-25 20:12:57
REV_4907,US_6727,MV_118,3.7,Could be better.,2024-06-09 08:18:13
REV_4908,US_8264,MV_6018,8.8,Great movie!,2025-09-30 12:29:45
REV_4909,US_7246,MV_8488,1.7,Great movie!,2025-12-30 00:06:46
REV_4910,US_5629,MV_1390,1.4,Could be better.,2024-03-07 08:14:23
REV_4911,US_5902,MV_4020,8.7,Could be better.,2025-04-22 01:43:19
REV_4912,US_9375,MV_8365,9.9,Could be better.,2025-10-30 01:22:50
REV_4913,US_3046,MV_1321,7.5,Could be better.,2025-06-16 01:44:46
REV_4914,US_9856,MV_3737,8.1,Great movie!,2024-07-27 13:51:50
REV_4915,US_5477,MV_3138,9.3,Great movie!,2025-05-24 13:47:01
REV_4916,US_926,MV_8193,8.8,Could be better.,2024-12-26 09:07:27
REV_4917,US_327,MV_9499,7.7,Could be better.,2024-06-27 19:12:36
REV_4918,US_2698,MV_3890,4.7,Could be better.,2024-11-01 03:50:38
REV_4919,US_5058,MV_5579,2.4,Could be better.,2024-02-28 02:40:10
REV_4920,US_179,MV_2091,6.8,Great movie!,2024-06-09 21:44:56
REV_4921,US_5495,MV_1975,1.9,Great movie!,2025-02-10 11:23:46
REV_4922,US_7147,MV_6985,2.1,Great movie!,2024-08-18 16:54:25
REV_4924,US_9560,MV_7367,8.5,Great movie!,2024-12-07 13:48:06
REV_4925,US_36,MV_1696,4.9,Could be better.,2025-05-30 10:31:09
REV_4926,US_3935,MV_3357,8.0,Great movie!,2024-08-18 21:08:42
REV_4927,US_7947,MV_1954,7.5,Great movie!,2024-03-14 08:13:39
REV_4928,US_2480,MV_1385,7.9,Great movie!,2025-03-21 06:48:30
REV_4929,US_989,MV_2092,9.7,Could be better.,2025-07-27 11:10:06
REV_4930,US_5385,MV_8809,9.2,Could be better.,2024-05-31 21:59:30
REV_4932,US_539,MV_4705,1.1,Great movie!,2024-12-08 07:54:08
REV_4933,US_9165,MV_1236,6.6,Great movie!,2024-06-11 23:12:28
REV_4934,US_3060,MV_6950,2.7,Could be better.,2024-02-25 11:23:46
REV_4935,US_9027,MV_485,8.1,Great movie!,2025-06-29 00:00:23
REV_4936,US_7704,MV_5479,7.4,Could be better.,2024-12-20 08:59:05
REV_4937,US_300,MV_4725,8.0,Great movie!,2025-08-26 10:48:06
REV_4938,US_453,MV_2632,2.0,Great movie!,2025-01-25 01:05:31
REV_4939,US_987,MV_5086,3.6,Great movie!,2024-09-03 11:25:39
REV_4940,US_1635,MV_1885,1.5,Could be better.,2024-08-22 07:27:49
REV_4941,US_132,MV_315,1.5,Could be better.,2024-07-30 05:49:26
REV_4942,US_6990,MV_800,1.8,Could be better.,2024-02-02 12:08:00
REV_4943,US_2134,MV_955,1.0,Could be better.,2025-07-19 15:27:05
REV_4944,US_7463,MV_1933,9.8,Great movie!,2025-03-28 18:52:02
REV_4945,US_5633,MV_3850,8.2,Could be better.,2025-06-17 02:53:26
REV_4946,US_5167,MV_994,6.2,Great movie!,2024-12-09 19:08:32
REV_4947,US_9586,MV_7730,8.2,Great movie!,2025-11-29 10:55:35
REV_4948,US_7010,MV_4078,5.9,Great movie!,2025-09-23 23:32:28
REV_4949,US_6842,MV_4396,7.0,Great movie!,2025-07-04 08:35:22
REV_4950,US_3445,MV_5386,4.4,Could be better.,2024-01-13 00:51:01
REV_4952,US_2929,MV_780,6.1,Great movie!,2024-04-13 14:22:55
REV_4953,US_4335,MV_7075,8.1,Could be better.,2024-08-09 16:49:08
REV_4955,US_7848,MV_1367,1.2,Could be better.,2024-06-04 20:58:57
REV_4956,US_7933,MV_6440,4.8,Could be better.,2025-02-21 21:33:49
REV_4957,US_6314,MV_9043,9.6,Could be better.,2024-06-08 01:40:16
REV_4958,US_8483,MV_1454,5.6,Great movie!,2024-10-27 22:11:17
REV_4959,US_1476,MV_7318,9.3,Could be better.,2025-09-08 07:45:47
REV_4960,US_9951,MV_2915,1.4,Great movie!,2024-03-12 00:47:25
REV_4961,US_401,MV_9963,9.3,Great movie!,2024-12-11 12:13:41
REV_4962,US_4652,MV_877,2.5,Could be better.,2024-07-26 04:37:24
REV_4963,US_4975,MV_1292,5.7,Great movie!,2025-10-28 12:11:18
REV_4965,US_3020,MV_5851,8.2,Great movie!,2025-10-06 06:32:22
REV_4966,US_8442,MV_6057,2.5,Could be better.,2025-05-04 22:00:33
REV_4967,US_2578,MV_2735,9.2,Great movie!,2024-02-08 12:07:38
REV_4968,US_3845,MV_2960,7.5,Great movie!,2024-02-01 13:11:49
REV_4969,US_547,MV_7765,7.4,Great movie!,2024-12-04 06:10:01
REV_4970,US_2637,MV_7065,9.7,Great movie!,2025-12-03 16:29:20
REV_4971,US_8457,MV_5819,4.2,Great movie!,2025-09-06 14:14:11
REV_4972,US_1775,MV_461,6.3,Great movie!,2024-04-15 12:02:36
REV_4973,US_736,MV_5612,7.6,Great movie!,2024-06-01 07:24:39
REV_4974,US_2687,MV_4409,5.1,Great movie!,2025-03-18 14:33:33
REV_4975,US_2379,MV_9746,9.6,Great movie!,2025-05-11 02:29:07
REV_4976,US_8785,MV_5655,1.1,Could be better.,2025-07-30 23:03:22
REV_4977,US_8487,MV_7606,6.2,Great movie!,2025-08-20 16:23:15
REV_4978,US_306,MV_1790,2.5,Great movie!,2025-05-29 00:20:35
REV_4979,US_7987,MV_5344,6.7,Great movie!,2024-04-21 14:56:18
REV_4980,US_7172,MV_6159,2.6,Great movie!,2024-12-03 01:23:22
REV_4981,US_8117,MV_2324,6.9,Could be better.,2024-10-06 14:14:10
REV_4982,US_6141,MV_3380,4.6,Great movie!,2024-05-10 22:42:25
REV_4983,US_5751,MV_3728,2.9,Could be better.,2024-09-14 21:43:26
REV_4984,US_3662,MV_8518,6.0,Could be better.,2025-09-27 20:25:22
REV_4985,US_4099,MV_1011,5.2,Could be better.,2025-10-16 13:58:34
REV_4986,US_1202,MV_519,1.2,Could be better.,2024-03-01 01:12:02
REV_4987,US_1155,MV_169,7.5,Could be better.,2025-01-31 16:38:38
REV_4988,US_8812,MV_2220,3.7,Great movie!,2025-07-22 23:24:43
REV_4989,US_4877,MV_7084,4.0,Great movie!,2024-08-29 07:22:26
REV_4990,US_7150,MV_4178,6.5,Could be better.,2024-12-27 05:29:27
REV_4991,US_8135,MV_4359,9.0,Could be better.,2025-03-10 23:06:38
REV_4992,US_8880,MV_8203,2.4,Great movie!,2024-12-28 15:12:01
REV_4993,US_6402,MV_2888,6.8,Great movie!,2024-06-03 05:45:26
REV_4994,US_2311,MV_263,9.8,Could be better.,2024-06-15 23:45:42
REV_4995,US_4375,MV_6798,5.6,Great movie!,2025-12-12 03:14:03
REV_4996,US_3562,MV_5086,5.1,Could be better.,2024-03-16 12:15:17
REV_4997,US_3871,MV_7520,5.7,Great movie!,2024-03-18 18:03:34
REV_4998,US_2235,MV_8295,7.3,Could be better.,2025-02-06 13:56:33
REV_4999,US_1550,MV_389,6.8,Great movie!,2024-06-03 03:57:21
REV_5000,US_7780,MV_5499,3.5,Great movie!,2024-03-16 14:03:50
REV_5001,US_3950,MV_8592,1.5,Could be better.,2025-03-08 18:25:43
REV_5002,US_9233,MV_7346,8.6,Could be better.,2025-09-27 02:03:48
REV_5003,US_3567,MV_4040,2.1,Great movie!,2024-04-07 07:44:25
REV_5004,US_325,MV_7077,1.2,Could be better.,2024-12-30 06:51:42
REV_5006,US_2665,MV_2936,8.0,Great movie!,2024-07-12 17:02:17
REV_5007,US_4526,MV_1742,2.9,Could be better.,2025-12-20 18:27:34
REV_5008,US_4163,MV_7674,7.0,Could be better.,2025-01-15 05:12:21
REV_5009,US_2210,MV_8923,3.2,Could be better.,2025-12-01 00:06:33
REV_5010,US_6755,MV_5842,5.0,Great movie!,2025-01-14 08:29:27
REV_5012,US_9606,MV_3359,7.6,Great movie!,2024-01-19 11:19:53
REV_5013,US_5385,MV_2846,7.7,Could be better.,2025-02-15 10:43:23
REV_5014,US_9583,MV_9239,6.6,Great movie!,2025-05-12 12:51:52
REV_5015,US_313,MV_7422,6.5,Could be better.,2024-08-12 16:46:51
REV_5016,US_1510,MV_790,2.8,Great movie!,2025-12-27 07:32:40
REV_5017,US_7386,MV_854,5.3,Great movie!,2025-10-21 14:45:33
REV_5018,US_794,MV_1485,5.3,Could be better.,2024-08-11 19:16:39
REV_5019,US_2659,MV_1418,8.6,Great movie!,2024-06-10 21:44:21
REV_5020,US_4558,MV_7329,5.9,Could be better.,2025-08-28 06:26:33
REV_5021,US_4622,MV_3244,4.6,Great movie!,2025-12-01 19:26:18
REV_5022,US_429,MV_6723,2.5,Great movie!,2025-06-08 13:04:35
REV_5023,US_2200,MV_5131,1.7,Great movie!,2024-05-14 11:43:04
REV_5024,US_9001,MV_1852,4.0,Could be better.,2025-07-21 01:52:15
REV_5025,US_3645,MV_6676,4.5,Could be better.,2025-07-12 05:18:44
REV_5026,US_8418,MV_4283,2.7,Could be better.,2024-09-11 20:16:11
REV_5027,US_6288,MV_1448,5.5,Could be better.,2025-12-05 09:49:39
REV_5028,US_3031,MV_9958,6.0,Could be better.,2024-04-06 16:59:10
REV_5029,US_2765,MV_8248,5.6,Great movie!,2025-07-18 01:30:11
REV_5030,US_3650,MV_5776,5.7,Could be better.,2025-07-29 10:04:32
REV_5031,US_4784,MV_9550,9.6,Could be better.,2024-03-19 15:15:55
REV_5032,US_5511,MV_7714,8.7,Could be better.,2024-05-02 18:22:11
REV_5033,US_6825,MV_6290,4.5,Great movie!,2024-05-17 05:06:44
REV_5034,US_4305,MV_1652,2.4,Could be better.,2024-10-10 01:24:46
REV_5035,US_4822,MV_4458,4.8,Could be better.,2024-06-02 13:05:11
REV_5036,US_6688,MV_2892,6.2,Great movie!,2024-05-06 17:49:05
REV_5037,US_7680,MV_6681,2.5,Great movie!,2024-06-06 06:36:03
REV_5038,US_2676,MV_1294,5.3,Could be better.,2024-10-21 21:29:30
REV_5039,US_1558,MV_9941,8.4,Could be better.,2024-06-03 13:59:47
REV_5040,US_8709,MV_8481,4.8,Could be better.,2025-12-24 01:52:05
REV_5042,US_8816,MV_5469,1.6,Could be better.,2025-03-28 02:31:33
REV_5043,US_3100,MV_412,7.9,Could be better.,2025-10-24 18:23:53
REV_5044,US_2437,MV_3031,6.7,Could be better.,2024-02-02 13:07:39
REV_5045,US_215,MV_2279,7.6,Could be better.,2024-12-26 01:41:11
REV_5046,US_891,MV_8323,7.3,Great movie!,2025-11-06 03:26:34
REV_5047,US_62,MV_9555,1.1,Great movie!,2024-11-12 07:35:22
REV_5048,US_66,MV_9959,5.4,Could be better.,2024-09-09 01:06:56
REV_5049,US_6179,MV_2351,6.7,Great movie!,2025-07-10 09:19:37
REV_5050,US_3682,MV_7678,4.7,Great movie!,2025-08-24 03:35:27
REV_5051,US_1822,MV_2961,9.4,Great movie!,2025-09-05 02:04:52
REV_5053,US_3340,MV_7352,5.9,Great movie!,2024-11-20 00:29:53
REV_5054,US_6772,MV_8470,6.0,Great movie!,2025-07-09 06:15:28
REV_5055,US_5562,MV_1305,1.3,Great movie!,2024-12-29 12:55:54
REV_5056,US_4600,MV_3281,7.2,Great movie!,2024-08-30 15:54:56
REV_5057,US_1602,MV_1442,2.1,Great movie!,2025-04-06 16:03:46
REV_5058,US_7654,MV_6481,1.3,Could be better.,2024-07-28 08:31:28
REV_5059,US_7682,MV_9532,1.2,Could be better.,2024-02-18 20:29:52
REV_5060,US_6509,MV_9796,1.2,Could be better.,2024-11-11 18:38:25
REV_5061,US_4300,MV_2785,7.8,Could be better.,2025-03-09 18:15:49
REV_5062,US_4332,MV_6655,7.9,Great movie!,2024-06-30 11:34:25
REV_5063,US_1204,MV_9709,6.1,Could be better.,2024-07-26 18:54:59
REV_5064,US_7320,MV_7175,1.5,Could be better.,2024-10-28 21:23:55
REV_5065,US_5102,MV_904,6.2,Could be better.,2024-09-26 10:07:55
REV_5066,US_8130,MV_7644,8.9,Could be better.,2025-03-16 06:13:48
REV_5067,US_6150,MV_4262,9.4,Could be better.,2025-01-02 19:34:03
REV_5068,US_6641,MV_1844,5.4,Could be better.,2025-10-05 06:28:24
REV_5069,US_6589,MV_384,8.5,Could be better.,2024-08-18 04:00:51
REV_5070,US_44,MV_5433,2.7,Could be better.,2025-12-10 20:19:55
REV_5071,US_9479,MV_6216,1.9,Could be better.,2024-01-03 16:09:39
REV_5072,US_7546,MV_7100,9.2,Could be better.,2024-08-22 12:07:22
REV_5073,US_632,MV_3158,2.6,Could be better.,2024-02-08 19:06:12
REV_5074,US_4225,MV_4176,7.4,Great movie!,2024-08-05 20:04:58
REV_5075,US_6070,MV_1438,1.1,Great movie!,2025-04-09 10:19:43
REV_5076,US_6594,MV_6554,1.5,Great movie!,2024-08-01 13:43:20
REV_5077,US_4801,MV_8893,5.0,Great movie!,2024-08-14 10:03:04
REV_5078,US_8263,MV_5733,1.1,Great movie!,2024-03-21 21:51:34
REV_5079,US_39,MV_4939,9.3,Great movie!,2024-03-09 07:03:25
REV_5080,US_4515,MV_9794,4.4,Could be better.,2025-12-11 09:19:55
REV_5081,US_6154,MV_5988,5.4,Great movie!,2024-08-12 16:27:19
REV_5082,US_4849,MV_7125,1.5,Could be better.,2024-12-19 07:37:35
REV_5083,US_4230,MV_5177,3.5,Could be better.,2024-08-31 01:55:07
REV_5084,US_3596,MV_4755,5.3,Great movie!,2025-11-03 19:14:51
REV_5085,US_8558,MV_8878,8.2,Great movie!,2024-05-18 22:45:44
REV_5086,US_3762,MV_8214,7.6,Could be better.,2025-09-04 12:32:56
REV_5087,US_7677,MV_4948,3.0,Could be better.,2025-06-08 18:46:33
REV_5088,US_4681,MV_6885,7.6,Could be better.,2024-09-14 06:52:43
REV_5089,US_6448,MV_206,7.3,Could be better.,2025-02-13 09:57:26
REV_5090,US_6574,MV_6110,6.5,Great movie!,2025-04-13 03:25:02
REV_5091,US_4583,MV_5930,1.1,Could be better.,2024-07-24 14:51:04
REV_5092,US_7510,MV_7772,3.0,Could be better.,2025-03-27 04:55:29
REV_5093,US_5063,MV_813,1.3,Could be better.,2025-10-04 05:34:47
REV_5094,US_8008,MV_8548,4.3,Could be better.,2024-11-25 23:52:24
REV_5095,US_9999,MV_7573,7.7,Great movie!,2024-07-31 23:35:45
REV_5096,US_3956,MV_6003,6.3,Could be better.,2024-11-08 02:55:05
REV_5097,US_7516,MV_1919,2.0,Great movie!,2024-04-21 09:23:49
REV_5098,US_6268,MV_1295,9.3,Great movie!,2025-11-15 21:21:01
REV_5099,US_8011,MV_7531,6.6,Could be better.,2024-05-16 22:50:16
REV_5100,US_7853,MV_1574,1.8,Great movie!,2024-06-11 02:10:36
REV_5101,US_1036,MV_3408,3.4,Could be better.,2025-05-10 10:26:02
REV_5102,US_7569,MV_7332,5.8,Great movie!,2024-12-14 02:46:33
REV_5103,US_2726,MV_1249,7.2,Could be better.,2024-07-29 10:04:50
REV_5104,US_2332,MV_4517,3.4,Great movie!,2025-09-12 19:57:20
REV_5105,US_63,MV_5974,2.3,Could be better.,2025-09-14 17:36:45
REV_5106,US_2138,MV_1927,6.6,Could be better.,2025-07-24 17:10:57
REV_5107,US_9918,MV_8386,7.6,Great movie!,2024-10-18 14:58:25
REV_5108,US_4180,MV_7983,8.6,Great movie!,2024-04-12 00:49:51
REV_5109,US_77,MV_7531,1.5,Could be better.,2025-07-07 13:49:11
REV_5110,US_3361,MV_9273,3.6,Could be better.,2025-05-24 04:48:35
REV_5111,US_3141,MV_9793,7.3,Great movie!,2025-04-26 15:10:08
REV_5112,US_610,MV_290,7.1,Could be better.,2024-03-25 22:45:10
REV_5113,US_4427,MV_6650,3.1,Could be better.,2024-11-18 21:01:07
REV_5114,US_3287,MV_9763,9.9,Could be better.,2024-02-11 06:20:10
REV_5115,US_9366,MV_2276,1.6,Could be better.,2025-03-16 11:44:33
REV_5116,US_5782,MV_6496,5.8,Could be better.,2024-03-22 00:56:00
REV_5117,US_8160,MV_5390,8.0,Could be better.,2025-11-04 10:05:14
REV_5118,US_3200,MV_553,5.9,Could be better.,2025-11-09 01:26:55
REV_5119,US_9374,MV_6886,3.2,Could be better.,2025-03-03 01:33:44
REV_5120,US_6796,MV_3748,9.3,Could be better.,2024-12-22 23:22:07
REV_5121,US_8557,MV_1034,7.4,Could be better.,2025-03-25 13:37:49
REV_5122,US_4708,MV_3870,5.6,Could be better.,2024-09-27 22:36:05
REV_5124,US_319,MV_2808,1.3,Great movie!,2024-04-16 13:55:42
REV_5125,US_6919,MV_9237,9.1,Great movie!,2025-07-15 09:45:46
REV_5126,US_1678,MV_8566,8.2,Great movie!,2024-02-06 09:10:48
REV_5127,US_9626,MV_5901,7.4,Great movie!,2025-07-12 05:15:39
REV_5128,US_9819,MV_6251,6.8,Could be better.,2024-01-29 03:29:12
REV_5129,US_1050,MV_1761,9.8,Could be better.,2024-12-26 08:38:45
REV_5130,US_238,MV_1509,7.3,Could be better.,2025-03-06 05:48:50
REV_5131,US_8994,MV_5257,5.2,Great movie!,2024-07-18 20:47:06
REV_5132,US_3689,MV_3162,1.2,Could be better.,2024-11-27 16:37:17
REV_5133,US_9274,MV_9696,3.7,Could be better.,2025-12-10 06:50:00
REV_5134,US_8305,MV_7493,1.9,Great movie!,2025-04-29 13:56:52
REV_5135,US_6898,MV_9791,6.7,Great movie!,2025-03-03 06:38:30
REV_5136,US_7023,MV_7785,2.9,Great movie!,2024-01-17 00:54:18
REV_5137,US_1283,MV_4063,7.2,Great movie!,2024-08-08 04:20:21
REV_5138,US_846,MV_7992,6.7,Could be better.,2024-03-30 16:04:51
REV_5139,US_4138,MV_66,6.9,Could be better.,2024-07-18 06:25:29
REV_5140,US_4358,MV_8903,4.2,Could be better.,2025-08-08 01:02:54
REV_5141,US_1167,MV_953,6.8,Could be better.,2024-10-27 23:42:05
REV_5142,US_2760,MV_1274,7.5,Could be better.,2024-02-23 00:31:19
REV_5143,US_5167,MV_6114,5.5,Great movie!,2024-09-06 05:44:13
REV_5144,US_7705,MV_4302,3.2,Great movie!,2025-02-10 20:22:31
REV_5145,US_4187,MV_1253,1.5,Great movie!,2025-03-02 05:59:30
REV_5146,US_3537,MV_2325,7.2,Could be better.,2024-05-12 09:12:44
REV_5148,US_6418,MV_5624,9.4,Great movie!,2025-07-24 07:04:03
REV_5149,US_6828,MV_3734,5.8,Could be better.,2025-12-19 10:41:00
REV_5150,US_9959,MV_7749,8.5,Great movie!,2024-04-24 08:46:24
REV_5151,US_6236,MV_6544,9.1,Could be better.,2024-05-11 06:10:55
REV_5152,US_1232,MV_2137,8.7,Could be better.,2024-06-23 15:24:38
REV_5153,US_1455,MV_3301,9.6,Great movie!,2025-10-27 09:01:27
REV_5154,US_2457,MV_2245,8.2,Great movie!,2024-03-25 14:47:12
REV_5155,US_5493,MV_4801,2.6,Great movie!,2025-04-21 16:53:46
REV_5156,US_5432,MV_4301,8.3,Great movie!,2024-08-28 20:47:42
REV_5157,US_6250,MV_3055,7.5,Could be better.,2024-07-16 18:52:00
REV_5158,US_5977,MV_1430,8.6,Great movie!,2024-06-23 15:53:31
REV_5159,US_551,MV_2294,2.3,Great movie!,2024-11-20 01:47:36
REV_5160,US_1408,MV_4347,6.4,Great movie!,2025-10-17 09:38:10
REV_5161,US_1034,MV_8679,2.5,Great movie!,2025-08-27 15:59:04
REV_5162,US_5090,MV_4518,7.6,Great movie!,2024-12-17 13:28:28
REV_5163,US_523,MV_1668,1.0,Great movie!,2025-02-01 04:44:29
REV_5164,US_9004,MV_338,9.0,Great movie!,2025-11-20 14:49:11
REV_5166,US_3156,MV_1917,3.0,Could be better.,2024-08-22 05:13:48
REV_5168,US_7017,MV_1740,4.9,Great movie!,2024-05-27 08:06:48
REV_5169,US_43,MV_5814,3.6,Could be better.,2024-12-06 19:17:40
REV_5170,US_6697,MV_5270,9.5,Great movie!,2024-10-21 12:22:06
REV_5171,US_5100,MV_1538,2.6,Great movie!,2025-07-03 10:56:40
REV_5172,US_4822,MV_1743,7.1,Great movie!,2025-11-26 12:36:51
REV_5173,US_7989,MV_5816,9.3,Could be better.,2024-07-23 23:11:27
REV_5174,US_406,MV_9513,8.1,Could be better.,2025-03-24 20:41:48
REV_5175,US_4585,MV_3172,1.5,Great movie!,2025-05-26 17:17:50
REV_5176,US_7729,MV_6862,8.5,Great movie!,2024-11-05 13:51:44
REV_5177,US_6445,MV_4994,4.5,Could be better.,2024-09-30 04:31:50
REV_5178,US_1751,MV_1759,4.1,Could be better.,2025-08-29 05:36:30
REV_5179,US_6294,MV_20,6.4,Great movie!,2024-10-12 00:15:33
REV_5180,US_4304,MV_5162,1.2,Could be better.,2025-11-09 08:01:56
REV_5181,US_5782,MV_7810,3.0,Great movie!,2025-11-29 08:30:15
REV_5182,US_2418,MV_4285,2.2,Could be better.,2024-02-01 11:43:35
REV_5183,US_3382,MV_7679,3.7,Great movie!,2025-03-03 04:32:14
REV_5184,US_1467,MV_465,7.2,Great movie!,2025-05-27 01:17:11
REV_5185,US_5717,MV_6378,3.7,Great movie!,2024-06-07 10:22:29
REV_5186,US_439,MV_9277,1.8,Great movie!,2024-04-04 10:02:20
REV_5188,US_7496,MV_9430,3.8,Great movie!,2024-05-25 08:04:12
REV_5189,US_6830,MV_7895,3.6,Great movie!,2024-12-18 05:03:01
REV_5190,US_7274,MV_121,7.0,Could be better.,2024-07-31 05:19:50
REV_5192,US_2523,MV_7961,5.9,Could be better.,2025-10-11 12:27:11
REV_5193,US_4450,MV_2685,8.1,Great movie!,2024-11-24 13:12:46
REV_5194,US_4483,MV_6852,9.9,Could be better.,2024-05-21 22:13:41
REV_5195,US_4573,MV_9179,6.5,Great movie!,2024-08-16 07:02:31
REV_5196,US_3981,MV_9491,7.8,Could be better.,2024-04-10 05:30:59
REV_5197,US_1910,MV_2995,3.7,Great movie!,2025-10-06 18:17:49
REV_5198,US_8938,MV_5344,3.6,Could be better.,2025-11-20 16:55:25
REV_5199,US_7349,MV_2725,3.1,Great movie!,2024-05-03 03:49:42
REV_5200,US_6601,MV_8878,2.1,Could be better.,2024-11-24 04:30:56
REV_5201,US_6016,MV_8200,4.9,Great movie!,2025-06-28 01:13:43
REV_5202,US_6529,MV_9043,1.1,Great movie!,2024-05-20 03:05:33
REV_5203,US_3819,MV_6082,4.2,Great movie!,2025-01-10 21:28:04
REV_5204,US_2552,MV_7201,10.0,Could be better.,2025-07-29 20:56:32
REV_5205,US_3095,MV_1945,8.9,Great movie!,2024-05-03 01:02:28
REV_5206,US_4890,MV_6732,7.7,Great movie!,2025-03-14 11:19:11
REV_5207,US_7339,MV_2573,3.3,Great movie!,2025-06-01 03:27:21
REV_5208,US_4995,MV_2054,2.9,Great movie!,2025-09-04 09:56:42
REV_5209,US_7917,MV_433,9.0,Great movie!,2025-05-31 07:01:00
REV_5210,US_7546,MV_1275,4.4,Great movie!,2025-08-18 18:52:04
