payment_id,booking_id,user_id,amount,payment_method,payment_date,status,transaction_ref
PMT_5728,BK_5728,US_9639,604.17,UPI,2024-04-01 00:45:16,completed,
PMT_5730,BK_5730,US_1678,0.0,Credit Card,2024-03-11 22:32:28,failed,
PMT_5731,BK_5731,US_9361,1480.5,Debit Card,2024-07-07 13:18:41,completed,
PMT_5732,BK_5732,US_5655,0.0,UPI,2024-08-01 11:18:34,failed,
PMT_5733,BK_5733,US_2801,162.57,Net Banking,2025-07-30 05:59:29,completed,
PMT_5735,BK_5735,US_2002,983.28,UPI,2025-05-04 04:41:23,completed,
PMT_5737,BK_5737,US_7673,162.57,Wallet,2025-10-23 18:03:21,completed,
PMT_5738,BK_5738,US_7590,1568.44,Debit Card,2025-01-20 11:49:40,completed,
PMT_5739,BK_5739,US_2170,0.0,UPI,2024-04-28 11:08:20,refunded,
PMT_5740,BK_5740,US_922,948.96,Debit Card,2024-04-25 12:46:34,completed,
PMT_5741,BK_5741,US_4301,1824.08,Credit Card,2024-05-20 20:05:05,completed,
PMT_5742,BK_5742,US_1776,537.21,Debit Card,2024-06-30 09:02:31,completed,
PMT_5743,BK_5743,US_8156,853.56,UPI,2024-09-08 01:25:25,completed,
PMT_5744,BK_5744,US_3423,859.02,Credit Card,2025-10-14 15:15:40,completed,
PMT_5745,BK_5745,US_1174,162.12,Credit Card,2024-12-28 08:57:54,completed,
PMT_5746,BK_5746,US_5925,385.23,Debit Card,2024-08-08 13:03:48,completed,
PMT_5747,BK_5747,US_4094,1506.72,Debit Card,2024-12-22 11:14:08,completed,
PMT_5748,BK_5748,US_1643,352.6,Wallet,2024-04-11 05:46:01,completed,
PMT_5749,BK_5749,US_2023,1130.68,UPI,2025-05-19 19:40:09,completed,
PMT_5750,BK_5750,US_2985,528.99,Net Banking,2025-01-13 09:14:03,completed,
PMT_5751,BK_5751,US_7437,502.16,UPI,2025-11-15 19:05:17,completed,
PMT_5755,BK_5755,US_3833,696.48,Wallet,2024-11-08 03:12:47,completed,
PMT_5756,BK_5756,US_8515,1572.08,Credit Card,2024-09-28 23:03:56,completed,
PMT_5757,BK_5757,US_3577,1584.64,Debit Card,2024-04-11 20:09:47,completed,
PMT_5758,BK_5758,US_7931,349.53,UPI,2024-05-29 02:59:18,completed,
PMT_5760,BK_5760,US_684,441.72,Debit Card,2024-07-24 14:33:24,completed,
PMT_5761,BK_5761,US_6076,1463.49,Net Banking,2024-10-17 23:01:45,completed,
PMT_5764,BK_5764,US_2560,1867.12,UPI,2024-10-14 17:54:05,completed,
PMT_5765,BK_5765,US_5225,1799.32,UPI,2025-06-11 17:43:09,completed,
PMT_5766,BK_5766,US_9298,1021.56,Net Banking,2024-11-15 10:45:30,completed,
PMT_5767,BK_5767,US_395,511.22,Net Banking,2025-10-19 17:28:17,completed,
PMT_5768,BK_5768,US_631,1261.32,Wallet,2024-06-12 01:52:21,completed,
PMT_5770,BK_5770,US_9424,676.8,UPI,2024-08-20 15:33:34,completed,
PMT_5771,BK_5771,US_274,165.86,Net Banking,2024-01-17 20:16:21,completed,
PMT_5772,BK_5772,US_3779,883.64,UPI,2024-10-03 15:31:31,completed,
PMT_5773,BK_5773,US_9953,569.55,Debit Card,2025-01-05 22:51:51,completed,
PMT_5774,BK_5774,US_2532,280.22,Wallet,2025-07-15 11:17:55,completed,
PMT_5776,BK_5776,US_3098,1316.3700000000001,Wallet,2024-09-02 15:11:50,completed,
PMT_5777,BK_5777,US_502,0.0,Debit Card,2025-06-30 22:11:15,failed,
PMT_5778,BK_5778,US_5723,1451.6100000000001,Credit Card,2024-09-27 22:10:57,completed,
PMT_5779,BK_5779,US_2066,1337.73,UPI,2025-08-14 13:34:18,completed,
PMT_5780,BK_5780,US_515,251.64,Credit Card,2025-11-11 17:52:51,completed,
PMT_5781,BK_5781,US_2325,0.0,Debit Card,2024-11-21 00:14:34,failed,
PMT_5782,BK_5782,US_3516,0.0,Debit Card,2025-05-01 22:49:07,refunded,
PMT_5783,BK_5783,US_2974,1148.6999999999998,Net Banking,2025-06-12 06:47:07,completed,
PMT_5784,BK_5784,US_950,475.76,Wallet,2025-04-02 02:59:14,completed,
PMT_5786,BK_5786,US_1490,671.1,UPI,2024-07-31 00:42:15,completed,
PMT_5787,BK_5787,US_9194,237.01,Credit Card,2025-04-01 22:50:21,completed,
PMT_5788,BK_5788,US_4276,341.0,Credit Card,2025-03-10 20:11:47,completed,
PMT_5790,BK_5790,US_8884,1077.9,Credit Card,2025-09-22 21:30:44,completed,
PMT_5792,BK_5792,US_8448,558.51,Wallet,2025-06-16 04:44:38,completed,
PMT_5793,BK_5793,US_1687,355.56,Credit Card,2025-06-08 13:28:35,completed,
PMT_5794,BK_5794,US_3420,1669.8,Debit Card,2024-04-12 16:59:27,completed,
PMT_5795,BK_5795,US_9728,496.78,Debit Card,2024-04-26 16:18:13,completed,
PMT_5796,BK_5796,US_9290,459.54,UPI,2024-01-01 22:07:32,completed,
PMT_5797,BK_5797,US_4595,733.5600000000001,Credit Card,2025-01-09 03:37:49,completed,
PMT_5798,BK_5798,US_6598,1459.17,Credit Card,2024-03-25 14:07:25,completed,
PMT_5799,BK_5799,US_8677,0.0,Credit Card,2024-10-25 13:42:32,failed,
PMT_5801,BK_5801,US_8195,679.74,Credit Card,2024-06-12 22:09:11,completed,
PMT_5802,BK_5802,US_9096,1147.74,Wallet,2024-02-23 01:11:33,completed,
PMT_5804,BK_5804,US_818,1266.75,Credit Card,2024-03-31 18:33:51,completed,
PMT_5805,BK_5805,US_9076,345.74,Credit Card,2025-03-09 21:05:51,completed,
PMT_5806,BK_5806,US_2772,593.26,Net Banking,2025-06-24 02:22:37,completed,
PMT_5808,BK_5808,US_5021,523.76,Wallet,2024-06-22 04:07:49,completed,
PMT_5810,BK_5810,US_6876,1510.32,Net Banking,2024-09-02 21:08:01,completed,
PMT_5811,BK_5811,US_900,422.47,Credit Card,2024-12-27 17:58:39,completed,
PMT_5813,BK_5813,US_1997,1140.99,Wallet,2024-09-08 01:54:48,completed,
PMT_5815,BK_5815,US_5190,0.0,UPI,2025-05-04 08:17:54,failed,
PMT_5816,BK_5816,US_5570,944.0999999999999,UPI,2025-04-06 10:15:25,completed,
PMT_5817,BK_5817,US_4772,444.12,Debit Card,2024-06-10 01:23:47,completed,
PMT_5818,BK_5818,US_7977,712.06,UPI,2024-11-29 09:46:00,completed,
PMT_5819,BK_5819,US_6471,697.82,UPI,2024-04-20 21:03:42,completed,
PMT_5820,BK_5820,US_115,331.2,Credit Card,2024-07-06 02:02:28,completed,
PMT_5823,BK_5823,US_6696,390.62,Net Banking,2025-08-10 02:04:50,completed,
PMT_5824,BK_5824,US_640,561.1,Wallet,2024-08-13 20:44:04,completed,
PMT_5825,BK_5825,US_309,0.0,Debit Card,2025-09-14 03:42:03,refunded,
PMT_5826,BK_5826,US_7972,760.0,Net Banking,2024-02-23 23:13:56,completed,
PMT_5827,BK_5827,US_9772,393.52,Credit Card,2024-08-13 03:11:55,completed,
PMT_5828,BK_5828,US_6741,0.0,Wallet,2024-03-18 09:08:45,refunded,
PMT_5829,BK_5829,US_2301,463.85,Net Banking,2024-12-14 07:12:30,completed,
PMT_5830,BK_5830,US_5867,538.02,Wallet,2025-01-28 13:48:18,completed,
PMT_5831,BK_5831,US_2780,1335.4,Credit Card,2025-06-14 23:42:36,completed,
PMT_5832,BK_5832,US_8958,538.86,UPI,2025-01-17 15:56:52,completed,
PMT_5833,BK_5833,US_3437,712.12,Credit Card,2025-04-18 22:08:45,completed,
PMT_5834,BK_5834,US_1395,1419.69,UPI,2024-12-27 04:23:15,completed,
PMT_5836,BK_5836,US_5802,947.1600000000001,Debit Card,2025-08-26 14:10:07,completed,
PMT_5837,BK_5837,US_6406,0.0,Debit Card,2025-06-22 21:19:52,failed,
PMT_5839,BK_5839,US_4523,415.15,Net Banking,2024-12-17 23:22:30,completed,
PMT_5840,BK_5840,US_4779,1256.36,Net Banking,2024-01-01 05:26:53,completed,
PMT_5841,BK_5841,US_7081,1779.72,Wallet,2025-01-19 07:11:19,completed,
PMT_5842,BK_5842,US_3806,515.12,UPI,2024-08-28 18:56:39,completed,
PMT_5843,BK_5843,US_2293,1288.16,UPI,2025-08-02 21:52:48,completed,
PMT_5844,BK_5844,US_6207,162.8,Net Banking,2024-04-04 09:12:12,completed,
PMT_5845,BK_5845,US_4510,828.0899999999999,Credit Card,2025-03-14 03:12:39,completed,
PMT_5846,BK_5846,US_8880,748.2,Wallet,2025-09-14 05:57:25,completed,
PMT_5848,BK_5848,US_9099,1240.8,Credit Card,2024-01-02 23:21:35,completed,
PMT_5849,BK_5849,US_8729,1760.44,Debit Card,2025-03-03 12:28:07,completed,
PMT_5850,BK_5850,US_1818,1731.8,Wallet,2024-01-09 18:35:12,completed,
PMT_5851,BK_5851,US_2392,485.79,Wallet,2024-03-29 12:49:57,completed,
PMT_5852,BK_5852,US_7868,0.0,Debit Card,2025-03-24 15:01:53,refunded,
PMT_5853,BK_5853,US_1035,1070.3700000000001,UPI,2025-11-10 02:29:33,completed,
PMT_5854,BK_5854,US_5724,1121.16,Net Banking,2025-07-09 07:42:40,completed,
PMT_5855,BK_5855,US_6347,863.12,UPI,2024-12-22 07:49:42,completed,
PMT_5856,BK_5856,US_9161,874.84,Net Banking,2024-07-12 22:08:27,completed,
PMT_5857,BK_5857,US_4503,1447.1999999999998,Wallet,2024-06-23 19:00:56,completed,
PMT_5858,BK_5858,US_2995,480.39,Credit Card,2024-05-05 21:20:19,completed,
PMT_5859,BK_5859,US_9450,1368.81,UPI,2024-01-12 11:22:31,completed,
PMT_5860,BK_5860,US_6254,0.0,Debit Card,2024-10-20 09:22:45,failed,
PMT_5861,BK_5861,US_8513,806.68,Wallet,2024-06-09 17:19:26,completed,
PMT_5862,BK_5862,US_7441,1192.8600000000001,Debit Card,2024-03-31 15:19:20,completed,
PMT_5863,BK_5863,US_1479,841.34,Debit Card,2025-07-23 17:28:03,completed,
PMT_5864,BK_5864,US_6621,1102.65,Net Banking,2025-09-16 14:45:51,completed,
PMT_5865,BK_5865,US_565,0.0,Wallet,2024-07-11 03:47:35,refunded,
PMT_5866,BK_5866,US_4970,1285.6200000000001,UPI,2024-09-17 14:19:35,completed,
PMT_5867,BK_5867,US_894,822.2,Wallet,2025-07-30 14:14:52,completed,
PMT_5868,BK_5868,US_1011,447.35,Net Banking,2024-11-17 10:08:51,completed,
PMT_5870,BK_5870,US_5753,574.74,UPI,2025-10-29 17:31:24,completed,
PMT_5871,BK_5871,US_7362,305.4,Credit Card,2024-12-08 22:07:43,completed,
PMT_5872,BK_5872,US_2652,784.76,Credit Card,2025-11-02 11:24:07,completed,
PMT_5873,BK_5873,US_4524,498.38,Net Banking,2024-01-10 03:24:04,completed,
PMT_5874,BK_5874,US_7852,0.0,UPI,2025-03-15 02:43:21,failed,
PMT_5875,BK_5875,US_8462,283.5,Debit Card,2024-03-07 13:13:58,completed,
PMT_5876,BK_5876,US_5306,1672.4,Wallet,2025-05-02 06:27:52,completed,
PMT_5877,BK_5877,US_3765,296.18,UPI,2025-10-14 02:18:53,completed,
PMT_5878,BK_5878,US_5745,0.0,Net Banking,2025-08-11 04:40:45,failed,
PMT_5879,BK_5879,US_2095,0.0,Net Banking,2024-07-11 07:56:02,refunded,
PMT_5880,BK_5880,US_3968,526.9,Wallet,2025-01-29 05:45:46,completed,
PMT_5881,BK_5881,US_8087,677.1899999999999,Wallet,2024-05-15 20:33:08,completed,
PMT_5882,BK_5882,US_7389,352.51,Debit Card,2025-02-16 12:15:02,completed,
PMT_5883,BK_5883,US_2884,1378.98,UPI,2024-06-03 08:57:41,completed,
PMT_5884,BK_5884,US_4153,775.74,Credit Card,2024-01-21 16:35:48,completed,
PMT_5885,BK_5885,US_8682,930.2,Debit Card,2025-12-12 22:55:32,completed,
PMT_5886,BK_5886,US_2413,354.98,UPI,2025-01-05 13:00:56,completed,
PMT_5887,BK_5887,US_3151,261.79,UPI,2025-02-13 10:20:34,completed,
PMT_5888,BK_5888,US_3050,723.58,Wallet,2024-06-16 21:18:15,completed,
PMT_5889,BK_5889,US_1357,235.11,UPI,2025-10-19 03:36:15,completed,
PMT_5890,BK_5890,US_9864,0.0,Net Banking,2024-02-25 07:51:02,failed,
PMT_5891,BK_5891,US_2426,1368.09,Net Banking,2024-01-23 20:54:59,completed,
PMT_5892,BK_5892,US_6154,1853.72,UPI,2025-01-04 20:44:57,completed,
PMT_5894,BK_5894,US_9346,517.92,UPI,2024-03-16 00:53:11,completed,
PMT_5895,BK_5895,US_8797,1454.04,Credit Card,2024-02-04 21:43:28,completed,
PMT_5896,BK_5896,US_6212,377.05,Credit Card,2024-12-27 10:40:55,completed,
PMT_5897,BK_5897,US_2455,1314.96,Debit Card,2025-01-19 05:01:33,completed,
PMT_5899,BK_5899,US_9665,1219.5,UPI,2025-02-17 16:17:30,completed,
PMT_5901,BK_5901,US_4958,153.62,Wallet,2024-05-25 12:14:51,completed,
PMT_5903,BK_5903,US_125,467.98,UPI,2025-06-21 06:30:58,completed,
PMT_5904,BK_5904,US_7089,453.16,Net Banking,2025-10-16 06:13:29,completed,
PMT_5907,BK_5907,US_3522,1305.03,Debit Card,2024-12-14 11:31:15,completed,
PMT_5909,BK_5909,US_8707,722.22,Net Banking,2025-03-12 08:42:21,completed,
PMT_5910,BK_5910,US_4018,747.68,Debit Card,2024-09-20 19:38:24,completed,
PMT_5912,BK_5912,US_2163,946.04,Wallet,2024-07-17 15:00:04,completed,
PMT_5913,BK_5913,US_6841,0.0,Credit Card,2025-03-22 06:51:57,refunded,
PMT_5914,BK_5914,US_6088,150.01,UPI,2025-11-23 00:02:43,completed,
PMT_5915,BK_5915,US_2055,0.0,Credit Card,2025-06-16 16:41:50,failed,
PMT_5916,BK_5916,US_6519,164.33,Net Banking,2024-10-30 10:19:16,completed,
PMT_5917,BK_5917,US_9091,1966.36,UPI,2024-03-29 13:47:28,completed,
PMT_5918,BK_5918,US_2405,995.66,Debit Card,2025-11-07 08:30:50,completed,
PMT_5919,BK_5919,US_1999,1726.6,Debit Card,2024-04-10 01:33:48,completed,
PMT_5920,BK_5920,US_8348,1016.3399999999999,Credit Card,2025-08-10 12:30:15,completed,
PMT_5921,BK_5921,US_1088,807.5999999999999,Net Banking,2025-07-08 11:08:11,completed,
PMT_5922,BK_5922,US_2433,1430.36,Credit Card,2024-09-08 19:52:03,completed,
PMT_5924,BK_5924,US_3578,580.89,Debit Card,2025-11-08 01:29:50,completed,
PMT_5925,BK_5925,US_3906,743.16,Debit Card,2024-07-15 21:56:07,completed,
PMT_5928,BK_5928,US_7477,955.22,Wallet,2025-11-10 17:52:45,completed,
PMT_5929,BK_5929,US_2176,906.32,Wallet,2024-04-27 10:11:38,completed,
PMT_5930,BK_5930,US_3577,0.0,Debit Card,2024-12-24 17:02:49,failed,
PMT_5931,BK_5931,US_5327,352.02,Debit Card,2025-02-08 07:27:04,completed,
PMT_5932,BK_5932,US_8712,1207.8899999999999,Credit Card,2024-05-04 09:18:54,completed,
PMT_5933,BK_5933,US_6931,756.16,Net Banking,2024-08-09 05:18:20,completed,
PMT_5934,BK_5934,US_5024,1731.36,Wallet,2024-06-02 09:05:19,completed,
PMT_5936,BK_5936,US_1494,0.0,Debit Card,2025-06-17 04:52:13,failed,
PMT_5937,BK_5937,US_30,993.16,Debit Card,2024-09-09 17:09:37,completed,
PMT_5938,BK_5938,US_2395,1128.12,Credit Card,2024-04-28 00:00:02,completed,
PMT_5939,BK_5939,US_6645,602.8499999999999,Credit Card,2024-05-13 03:29:28,completed,
PMT_5941,BK_5941,US_4353,426.52,Debit Card,2025-02-08 20:46:09,completed,
PMT_5942,BK_5942,US_2857,0.0,UPI,2025-02-22 06:22:51,refunded,
PMT_5943,BK_5943,US_1528,1003.76,Debit Card,2024-11-02 13:30:06,completed,
PMT_5944,BK_5944,US_106,1109.67,Net Banking,2024-02-07 07:28:27,completed,
PMT_5945,BK_5945,US_9163,1875.76,UPI,2025-02-12 18:13:09,completed,
PMT_5946,BK_5946,US_2726,809.6,Wallet,2025-04-26 03:36:16,completed,
PMT_5947,BK_5947,US_7956,1257.24,Credit Card,2025-08-21 21:06:30,completed,
PMT_5948,BK_5948,US_7554,476.13,Debit Card,2025-07-04 09:08:23,completed,
PMT_5951,BK_5951,US_5771,1381.84,UPI,2024-02-25 01:43:12,completed,
PMT_5952,BK_5952,US_1033,862.02,Credit Card,2024-08-27 20:54:04,completed,
PMT_5953,BK_5953,US_69,650.76,Wallet,2025-06-20 09:44:41,completed,
PMT_5954,BK_5954,US_1003,236.48,UPI,2024-02-28 16:00:35,completed,
PMT_5955,BK_5955,US_7076,492.15,Net Banking,2024-12-28 14:11:43,completed,
PMT_5956,BK_5956,US_5242,969.88,Debit Card,2024-04-30 08:05:06,completed,
PMT_5957,BK_5957,US_6717,1189.0,UPI,2025-12-30 19:30:13,completed,
PMT_5958,BK_5958,US_3678,1339.8000000000002,Wallet,2025-06-27 10:19:38,completed,
PMT_5959,BK_5959,US_6410,0.0,Net Banking,2024-01-15 08:24:39,failed,
PMT_5960,BK_5960,US_4624,1381.1399999999999,Net Banking,2024-03-13 13:43:03,completed,
PMT_5961,BK_5961,US_1911,232.13,Wallet,2024-12-21 14:47:33,completed,
PMT_5962,BK_5962,US_5699,317.3,Credit Card,2025-03-10 18:37:47,completed,
PMT_5963,BK_5963,US_8589,435.03,Credit Card,2025-10-01 21:46:00,completed,
PMT_5964,BK_5964,US_6877,707.88,Credit Card,2025-08-24 10:10:45,completed,
PMT_5965,BK_5965,US_9837,434.32,UPI,2024-03-06 16:12:34,completed,
PMT_5966,BK_5966,US_7521,599.62,Credit Card,2025-03-15 08:07:56,completed,
PMT_5967,BK_5967,US_3358,339.95,Credit Card,2024-11-02 19:07:54,completed,
PMT_5968,BK_5968,US_398,360.06,Debit Card,2025-11-04 12:55:43,completed,
PMT_5969,BK_5969,US_6724,478.26,UPI,2024-02-11 06:57:37,completed,
PMT_5971,BK_5971,US_5369,933.9,UPI,2024-11-24 12:36:51,completed,
PMT_5972,BK_5972,US_6639,644.76,Wallet,2025-10-10 12:47:02,completed,
PMT_5973,BK_5973,US_8660,464.22,Credit Card,2025-09-20 20:13:30,completed,
PMT_5974,BK_5974,US_5614,0.0,Wallet,2025-01-10 19:26:48,failed,
PMT_5975,BK_5975,US_5208,202.8,UPI,2025-09-26 08:17:27,completed,
PMT_5976,BK_5976,US_528,1227.3000000000002,UPI,2025-06-16 22:23:02,completed,
PMT_5978,BK_5978,US_9522,467.08,Wallet,2024-03-17 02:09:51,completed,
PMT_5979,BK_5979,US_8892,471.24,Wallet,2024-09-12 16:36:16,completed,
PMT_5980,BK_5980,US_7728,1211.34,Credit Card,2024-10-11 02:56:00,completed,
PMT_5981,BK_5981,US_6319,416.48,Wallet,2024-08-26 13:05:16,completed,
PMT_5982,BK_5982,US_275,883.06,UPI,2025-12-20 16:23:34,completed,
PMT_5983,BK_5983,US_7602,0.0,Debit Card,2025-06-27 23:34:09,failed,
PMT_5985,BK_5985,US_9432,0.0,Wallet,2025-10-19 14:45:41,failed,
PMT_5986,BK_5986,US_7927,728.73,Wallet,2024-08-26 13:35:53,completed,
PMT_5987,BK_5987,US_7152,1542.36,Credit Card,2025-08-22 13:07:27,completed,
PMT_5988,BK_5988,US_1191,377.7,Debit Card,2025-06-07 08:25:01,completed,
PMT_5989,BK_5989,US_5362,870.64,UPI,2024-05-29 17:17:24,completed,
PMT_5990,BK_5990,US_2397,1699.88,Debit Card,2024-04-08 20:11:41,completed,
PMT_5991,BK_5991,US_4437,0.0,Debit Card,2024-08-21 19:39:03,failed,
PMT_5992,BK_5992,US_3236,0.0,Wallet,2024-05-06 03:23:46,failed,
PMT_5993,BK_5993,US_9732,714.6,UPI,2025-03-11 07:28:25,completed,
PMT_5994,BK_5994,US_3353,633.24,Credit Card,2025-09-06 00:43:30,completed,
PMT_5995,BK_5995,US_723,361.96,Debit Card,2025-05-01 14:30:22,completed,
PMT_5997,BK_5997,US_5517,887.7,UPI,2024-06-04 04:46:21,completed,
PMT_5998,BK_5998,US_4326,241.18,Wallet,2025-09-11 06:29:40,completed,
PMT_5999,BK_5999,US_2363,874.08,Wallet,2025-01-08 14:49:29,completed,
PMT_6000,BK_6000,US_7855,592.88,Wallet,2025-10-30 14:45:14,completed,
PMT_6001,BK_6001,US_5446,1069.29,Debit Card,2024-04-20 12:13:24,completed,
PMT_6002,BK_6002,US_9987,1683.76,Net Banking,2025-03-21 00:04:04,completed,
PMT_6003,BK_6003,US_4683,487.52,Credit Card,2024-09-16 09:31:23,completed,
PMT_6005,BK_6005,US_545,482.01,Credit Card,2025-06-16 18:03:20,completed,
PMT_6006,BK_6006,US_480,471.36,Net Banking,2025-05-04 05:40:48,completed,
PMT_6007,BK_6007,US_3451,453.36,UPI,2025-02-26 23:09:02,completed,
PMT_6008,BK_6008,US_561,364.03,Credit Card,2024-07-21 11:27:53,completed,
PMT_6009,BK_6009,US_4534,914.12,Credit Card,2024-11-26 10:41:07,completed,
PMT_6010,BK_6010,US_6008,820.22,Debit Card,2025-08-28 12:44:29,completed,
PMT_6011,BK_6011,US_2073,869.18,Net Banking,2024-09-26 16:00:32,completed,
PMT_6012,BK_6012,US_8763,1549.52,UPI,2025-08-25 06:16:41,completed,
PMT_6015,BK_6015,US_7358,322.78,Credit Card,2024-06-01 21:38:41,completed,
PMT_6016,BK_6016,US_2710,1552.08,Debit Card,2025-07-13 16:26:07,completed,
PMT_6018,BK_6018,US_9749,496.04,UPI,2025-08-15 13:37:11,completed,
PMT_6019,BK_6019,US_5201,1229.56,Net Banking,2024-02-07 12:08:34,completed,
PMT_6020,BK_6020,US_6788,648.48,UPI,2025-01-29 07:31:30,completed,
PMT_6021,BK_6021,US_9866,935.67,Debit Card,2025-08-23 22:53:37,completed,
PMT_6022,BK_6022,US_4690,332.76,Credit Card,2025-08-21 23:52:14,completed,
PMT_6023,BK_6023,US_3349,547.8,Wallet,2024-10-10 08:28:16,completed,
PMT_6025,BK_6025,US_7539,0.0,UPI,2025-01-30 18:51:24,refunded,
PMT_6026,BK_6026,US_9871,1407.24,Net Banking,2025-08-13 21:31:43,completed,
PMT_6027,BK_6027,US_6937,0.0,UPI,2025-10-18 16:50:57,failed,
PMT_6028,BK_6028,US_6125,1515.32,Credit Card,2025-09-11 01:53:47,completed,
PMT_6029,BK_6029,US_3515,0.0,Wallet,2025-02-02 03:28:02,failed,
PMT_6031,BK_6031,US_836,928.3499999999999,UPI,2025-06-28 07:34:38,completed,
PMT_6032,BK_6032,US_8872,962.3,UPI,2025-04-21 14:10:39,completed,
PMT_6033,BK_6033,US_4699,446.24,UPI,2025-03-05 21:36:20,completed,
PMT_6034,BK_6034,US_3080,0.0,Debit Card,2024-08-03 15:46:35,failed,
PMT_6035,BK_6035,US_1732,413.56,Debit Card,2024-04-15 13:25:08,completed,
PMT_6036,BK_6036,US_4063,261.22,UPI,2025-03-28 09:49:44,completed,
PMT_6037,BK_6037,US_1881,323.3,UPI,2025-03-13 21:11:12,completed,
PMT_6038,BK_6038,US_3119,469.79999999999995,Debit Card,2024-09-20 05:44:49,completed,
PMT_6039,BK_6039,US_4495,511.74,Debit Card,2025-06-01 02:32:42,completed,
PMT_6040,BK_6040,US_6546,1505.52,Credit Card,2024-08-03 16:16:49,completed,
PMT_6041,BK_6041,US_6119,1231.08,UPI,2025-05-20 03:16:45,completed,
PMT_6042,BK_6042,US_2895,525.75,Debit Card,2025-08-01 04:57:39,completed,
PMT_6043,BK_6043,US_2390,715.95,Net Banking,2024-03-20 01:06:21,completed,
PMT_6044,BK_6044,US_2704,1884.88,Credit Card,2025-04-01 19:39:59,completed,
PMT_6045,BK_6045,US_7326,434.99,Net Banking,2025-07-08 11:14:28,completed,
PMT_6046,BK_6046,US_277,1142.52,Credit Card,2024-02-27 10:46:35,completed,
PMT_6047,BK_6047,US_2654,1033.71,Credit Card,2025-07-16 08:19:53,completed,
PMT_6048,BK_6048,US_8915,705.32,Debit Card,2024-12-28 02:25:32,completed,
PMT_6049,BK_6049,US_7755,1293.3600000000001,UPI,2024-02-21 14:04:39,completed,
PMT_6050,BK_6050,US_8020,1886.36,Net Banking,2025-09-10 01:39:54,completed,
PMT_6051,BK_6051,US_2501,694.6800000000001,Wallet,2025-12-27 18:16:16,completed,
PMT_6052,BK_6052,US_2043,614.4,Net Banking,2025-01-10 22:40:55,completed,
PMT_6053,BK_6053,US_833,203.13,Wallet,2024-04-07 04:23:24,completed,
PMT_6054,BK_6054,US_6114,198.21,UPI,2024-04-01 16:15:01,completed,
PMT_6055,BK_6055,US_8535,352.7,Debit Card,2025-10-25 01:06:14,completed,
PMT_6056,BK_6056,US_9711,755.9399999999999,Net Banking,2024-04-01 23:49:03,completed,
PMT_6057,BK_6057,US_4220,699.36,UPI,2024-09-01 13:26:24,completed,
PMT_6058,BK_6058,US_8874,992.06,UPI,2024-01-29 23:32:16,completed,
PMT_6059,BK_6059,US_7936,929.64,Credit Card,2024-01-12 08:01:10,completed,
PMT_6060,BK_6060,US_4796,1827.12,Wallet,2024-02-15 08:44:03,completed,
PMT_6061,BK_6061,US_1179,420.96,Wallet,2024-03-28 23:16:04,completed,
PMT_6063,BK_6063,US_4781,715.44,Net Banking,2025-09-02 12:51:19,completed,
PMT_6064,BK_6064,US_5963,646.6,Debit Card,2024-03-08 10:15:43,completed,
PMT_6065,BK_6065,US_2937,1064.32,Debit Card,2024-04-14 02:14:59,completed,
PMT_6066,BK_6066,US_3447,1674.28,Credit Card,2024-12-17 13:46:22,completed,
PMT_6067,BK_6067,US_3385,1071.4499999999998,Wallet,2025-10-05 07:19:25,completed,
PMT_6068,BK_6068,US_5545,422.41,Net Banking,2024-03-01 03:23:17,completed,
PMT_6069,BK_6069,US_7178,1059.72,Wallet,2024-03-17 12:17:33,completed,
PMT_6071,BK_6071,US_8921,0.0,Debit Card,2024-04-16 06:38:47,refunded,
PMT_6072,BK_6072,US_9243,433.08,UPI,2024-04-28 02:09:30,completed,
PMT_6074,BK_6074,US_4096,1362.66,Wallet,2024-05-19 11:42:03,completed,
PMT_6075,BK_6075,US_7261,556.08,Wallet,2025-06-27 18:57:02,completed,
PMT_6076,BK_6076,US_907,0.0,Credit Card,2025-03-02 00:05:14,refunded,
PMT_6077,BK_6077,US_9130,367.91,Wallet,2024-03-26 06:34:32,completed,
PMT_6079,BK_6079,US_9886,1223.72,Debit Card,2024-09-03 10:24:53,completed,
PMT_6080,BK_6080,US_677,699.92,UPI,2025-06-16 03:58:44,completed,
PMT_6081,BK_6081,US_2298,1137.1200000000001,Wallet,2025-05-11 05:16:43,completed,
PMT_6082,BK_6082,US_4665,1496.44,Net Banking,2024-10-15 14:52:39,completed,
PMT_6083,BK_6083,US_7736,1868.16,Debit Card,2025-11-27 05:04:59,completed,
PMT_6084,BK_6084,US_5509,0.0,Wallet,2025-10-27 21:09:10,failed,
PMT_6085,BK_6085,US_5868,563.96,Credit Card,2025-01-21 08:17:24,completed,
PMT_6086,BK_6086,US_1552,861.12,Debit Card,2025-02-17 18:42:54,completed,
PMT_6087,BK_6087,US_5025,329.43,Debit Card,2024-04-12 17:21:55,completed,
PMT_6089,BK_6089,US_871,1509.92,Credit Card,2025-06-05 19:06:56,completed,
PMT_6090,BK_6090,US_8303,396.38,Debit Card,2025-08-09 20:33:22,completed,
PMT_6091,BK_6091,US_6410,1173.88,Wallet,2025-01-16 15:49:56,completed,
PMT_6092,BK_6092,US_897,491.43,Wallet,2025-05-18 11:31:33,completed,
PMT_6094,BK_6094,US_4588,677.78,Net Banking,2025-07-17 00:25:57,completed,
PMT_6095,BK_6095,US_8664,1241.67,UPI,2024-01-30 17:28:52,completed,
